order_id,customer_id,order_date,ship_date,ship_mode,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,region
947607,54313,2021-04-22,2021-04-28,Standard Class,Office Supplies,Paper,Paper Model 529,3,121.35,0.0,364.05,136.8,South
704277,22224,2022-05-06,2022-05-09,Standard Class,Furniture,Tables,Tables Model 121,4,692.13,0.05,2630.09,555.64,East
500080,98696,2023-02-27,2023-03-02,Standard Class,Electronics,Cameras,Cameras Model 641,2,763.5,0.15,1297.95,238.22,East
182289,12757,2023-01-14,2023-01-21,Standard Class,Furniture,Bookcases,Bookcases Model 247,5,422.95,0.1,0.0,-62.43,West
918017,59672,2021-09-07,2021-09-12,Second Class,Office Supplies,Labels,Labels Model 572,3,148.39,0.0,445.17,140.01,South
158639,10074,2022-04-30,2022-05-07,Standard Class,Office Supplies,Binders,Binders Model 597,4,46.7,0.0,186.8,26.89,West
908348,10074,2023-06-26,2023-06-30,Second Class,Technology,Laptops,Laptops Model 774,3,2475.34,0.05,7054.72,976.04,West
450632,35203,2021-01-17,2021-01-21,Standard Class,Stationery,Notebooks,Notebooks Model 138,2,44.97,0.0,89.94,29.14,East
464831,75639,2022-06-08,2022-06-11,Standard Class,Electronics,Cameras,Cameras Model 428,12,91.35,0.1,986.58,360.25,South
956835,70637,2021-07-04,2021-07-11,Same Day,Office Supplies,Envelopes,Envelopes Model 509,7,8.0,0.0,56.0,19.59,West
555401,24621,2022-04-28,2022-05-01,Standard Class,Furniture,Chairs,Chairs Model 387,1,369.18,0.1,332.26,80.75,South
536754,17331,2022-03-07,2022-03-14,Standard Class,Office Supplies,Paper,Paper Model 509,9,65.26,0.2,469.87,-40.15,South
226395,24621,2021-11-25,2021-11-29,Standard Class,Technology,Laptops,Laptops Model 213,3,576.99,0.0,1730.97,731.68,West
907812,68878,2022-10-12,2022-10-19,Standard Class,Technology,Printers,Printers Model 801,9,911.83,0.05,7796.15,1801.09,West
337730,31319,2023-04-13,2023-04-20,Standard Class,Office Supplies,Labels,Labels Model 866,7,14.95,0.4,62.79,-0.07,Central
883997,59823,2021-03-11,2021-03-14,Standard Class,Furniture,Chairs,Chairs Model 528,3,1035.39,0.0,3106.17,452.94,South
784488,91959,2021-06-14,2021-06-21,First Class,Office Supplies,Envelopes,Envelopes Model 950,1,117.91,0.15,100.22,32.75,Central
990742,93810,2023-10-04,2023-10-08,Standard Class,Stationery,Notebooks,Notebooks Model 960,2,77.32,0.0,154.64,35.65,West
731559,40982,2023-04-26,,Standard Class,Office Supplies,Labels,Labels Model 156,4,22.61,0.15,76.87,19.16,East
111989,39871,2022-11-13,2022-11-19,Standard Class,Office Supplies,Binders,Binders Model 585,5,72.47,0.0,362.35,114.94,West
764678,59797,2023-05-16,2023-05-23,Standard Class,Furniture,Storage,Storage Model 546,2,391.7,0.0,783.4,286.41,Central
915182,38864,2021-07-25,,Standard Class,Stationery,Scissors,Scissors Model 991,1,30.2,0.0,30.2,3.8,South
762903,40982,2021-11-25,2021-12-01,Standard Class,Technology,Monitors,Monitors Model 232,8,2373.36,0.1,17088.19,5968.87,South
501066,62772,2022-06-19,2022-06-24,Second Class,Electronics,Cameras,Cameras Model 500,17,507.66,0.3,6041.15,488.41,South
156757,45093,2021-05-16,2021-05-19,Second Class,Furniture,Storage,Storage Model 388,4,1191.18,0.0,4764.72,890.24,East
419588,28289,2023-05-12,2023-05-17,Standard Class,Stationery,Staplers,Staplers Model 323,1,43.2,0.1,38.88,1.2,East
649855,50306,01-Nov-2022,2022-11-05,Standard Class,Technology,Monitors,Monitors Model 825,2,2479.56,0.15,4215.25,201.11,East
143182,40982,2021-02-26,,Standard Class,Furniture,Tables,Tables Model 638,1,461.0,0.0,461.0,162.6,South
434827,84847,2021-04-17,2021-04-23,Standard Class,Office Supplies,Binders,Binders Model 830,10,20.02,0.05,190.19,65.01,South
666157,54473,2022-01-12,2022-01-18,Second Class,Office Supplies,Envelopes,Envelopes Model 462,1,35.79,0.0,35.79,10.92,South
692354,34931,2023-06-28,2023-07-05,Second Class,Office Supplies,Paper,Paper Model 110,4,117.15,0.1,421.74,-10.89,West
256846,69638,2021-10-06,2021-10-07,Standard Class,Technology,Accessories,Accessories Model 115,2,2483.95,0.0,4967.9,1554.01,East
442707,83579,2023-04-01,2023-04-03,Second Class,Office Supplies,Paper,Paper Model 686,4,137.37,0.05,522.01,169.42,West
626806,17685,2022-09-18,2022-09-21,Standard Class,Furniture,Storage,Storage Model 433,5,513.75,0.1,2311.88,76.15,Central
831663,57447,2021-06-18,2021-06-19,Standard Class,Office Supplies,Labels,Labels Model 333,8,11.08,0.05,84.21,0.13,West
331522,30926,2021-11-20,2021-11-22,Standard Class,Furniture,Bookcases,Bookcases Model 574,2,478.07,0.4,573.68,22.53,Central
260639,99733,2023-11-24,2023-11-30,First Class,Technology,Monitors,Monitors Model 277,1,1692.05,0.05,1607.45,566.85,South
152973,57052,2021-09-24,2021-10-01,Standard Class,Stationery,Scissors,Scissors Model 304,1,77.66,0.2,62.13,-9.0,West
806357,80284,2023-04-21,2023-04-28,Standard Class,Office Supplies,Envelopes,Envelopes Model 377,10,127.24,0.05,1208.78,285.74,West
867115,10282,2022-10-17,2022-10-21,Standard Class,Technology,Printers,Printers Model 533,9,467.94,0.0,4211.46,1043.34,West
511967,63354,2023-09-07,2023-09-14,First Class,Office Supplies,Binders,Binders Model 192,4,149.44,0.1,537.98,51.58,East
567262,69638,2021-10-01,2021-10-04,Standard Class,Office Supplies,Labels,Labels Model 555,4,95.62,0.0,382.48,146.91,South
889410,37760,2021-12-22,2021-12-28,Standard Class,Furniture,Storage,Storage Model 945,5,435.11,0.0,2175.55,824.24,West
724041,92397,2022-11-02,,Standard Class,Electronics,Chargers,Chargers Model 535,1,255.96,0.2,204.77,-32.77,Central
703198,98740,2022-08-01,2022-08-03,Standard Class,Electronics,Headphones,Headphones Model 774,10,261.16,0.3,1828.12,-509.87,Central
629247,18392,2021-06-22,2021-06-26,Standard Class,Office Supplies,Paper,Paper Model 250,3,42.45,0.0,127.35,14.16,South
194458,73653,2023-01-23,2023-01-25,Standard Class,Office Supplies,Fasteners,Fasteners Model 977,3,54.29,0.05,154.73,4.85,East
332873,41850,2023-03-17,2023-03-21,Standard Class,Furniture,Tables,Tables Model 328,4,674.68,0.0,2698.72,467.83,West
552917,69429,2022-04-05,2022-04-06,Standard Class,Technology,Laptops,Laptops Model 789,1,889.59,0.0,889.59,393.64,Central
403859,41385,2021-02-17,2021-02-22,Second Class,Office Supplies,Labels,Labels Model 213,1,52.52,0.1,47.27,15.64,East
924566,92397,2022-04-14,2022-04-15,Second Class,Technology,Accessories,Accessories Model 310,6,2342.24,0.1,12648.1,4084.32,Central
513477,17331,2023-08-06,2023-08-08,Standard Class,Stationery,Markers,Markers Model 988,1,30.91,0.0,30.91,4.81,West
255202,42493,2022-06-21,2022-06-27,Second Class,Technology,Printers,Printers Model 302,5,967.71,0.2,3870.84,-372.34,South
238610,22156,2021-12-12,2021-12-13,First Class,Electronics,Headphones,Headphones Model 905,2,193.48,0.15,328.92,-2.86,East
452497,92719,2023-04-02,2023-04-07,Same Day,Office Supplies,Fasteners,Fasteners Model 520,3,45.09,0.15,114.98,16.24,East
186554,10282,2023-05-29,2023-06-03,Standard Class,Office Supplies,Fasteners,Fasteners Model 217,2,83.49,0.2,133.58,29.16,East
598969,10282,2022-06-17,2022-06-19,Standard Class,Technology,Monitors,Monitors Model 112,2,1462.55,0.05,2778.84,807.89,East
699198,62350,2021-07-02,2021-07-05,Standard Class,Office Supplies,Binders,Binders Model 758,6,48.09,0.05,274.11,34.34,West
881519,17038,2021-12-15,2021-12-20,Standard Class,Stationery,Notebooks,Notebooks Model 911,2,71.94,0.15,122.3,-12.04,Central
151706,65444,2021-08-29,2021-08-30,Standard Class,Technology,Laptops,Laptops Model 732,4,2313.33,0.05,8790.65,2435.09,East
674779,21395,2023-12-13,2023-12-17,First Class,Office Supplies,Envelopes,Envelopes Model 365,3,44.01,0.0,132.03,10.23,East
518582,20322,2023-07-19,2023-07-26,Standard Class,Electronics,Cameras,Cameras Model 389,5,760.72,0.05,3613.42,162.53,East
375311,31798,2023-10-10,2023-10-11,Second Class,Technology,Phones,Phones Model 829,11,1297.05,0.05,13554.17,2060.97,East
189211,65444,2022-04-05,2022-04-11,Standard Class,Technology,Laptops,Laptops Model 195,6,1446.52,0.0,8679.12,2485.19,West
517885,46434,2022-02-21,2022-02-23,Standard Class,Electronics,Cables,Cables Model 545,2,462.12,0.15,785.6,-62.11,Central
626199,88504,2022-06-30,2022-07-03,Standard Class,Office Supplies,Envelopes,Envelopes Model 406,1,29.42,0.1,26.48,5.23,South
555596,62565,2023-10-10,2023-10-14,First Class,Office Supplies,Binders,Binders Model 240,2,130.67,0.1,235.21,-11.31,East
911414,55082,2021-09-24,2021-09-28,Standard Class,Technology,Accessories,Accessories Model 304,4,702.36,0.1,2528.5,49.86,Central
831770,19287,2022-02-28,,Standard Class,Furniture,Storage,Storage Model 832,1,1152.17,0.2,921.74,62.07,South
236708,58520,2022-03-18,2022-03-25,Standard Class,Furniture,Tables,Tables Model 201,3,1188.4,0.0,3565.2,924.06,Central
899049,28343,2022-08-03,2022-08-09,Standard Class,Electronics,Speakers,Speakers Model 498,4,240.45,0.15,817.53,202.46,East
241422,82357,2022-01-23,2022-01-27,Standard Class,Electronics,Cameras,Cameras Model 457,2,174.41,0.05,331.38,8.28,West
604283,42742,2022-01-05,2022-01-09,Standard Class,Office Supplies,Labels,Labels Model 382,7,35.6,0.1,224.28,-6.73,East
686464,68878,2021-10-26,2021-10-27,Standard Class,Technology,Accessories,Accessories Model 936,1,1413.9,0.0,1413.9,299.48,East
307731,82603,2022-08-18,2022-08-21,Second Class,Stationery,Staplers,Staplers Model 394,1,48.49,0.2,38.79,-1.69,Central
611559,79163,2022-04-28,,First Class,Technology,Monitors,Monitors Model 219,6,772.77,0.2,3709.3,-464.31,East
514521,42742,2023-07-13,2023-07-15,Second Class,Stationery,Pens,Pens Model 866,3,35.36,0.1,95.47,15.81,East
783932,60019,2023-01-28,2023-02-02,Standard Class,Office Supplies,Labels,Labels Model 301,6,146.78,0.05,836.65,67.34,East
699083,93227,2023-07-28,2023-07-29,First Class,Stationery,Staplers,Staplers Model 570,3,22.48,0.0,67.44,8.35,Central
305625,44993,2021-01-22,2021-01-26,Standard Class,Office Supplies,Paper,Paper Model 282,2,97.92,0.0,195.84,62.36,Central
688426,83563,2021-09-30,2021-10-07,Standard Class,Office Supplies,Paper,Paper Model 575,8,24.21,0.0,193.68,87.01,East
745919,94939,2022-10-25,2022-10-31,Standard Class,Office Supplies,Envelopes,Envelopes Model 581,7,113.01,0.1,711.96,176.9,East
871403,54597,2023-03-26,2023-04-01,Standard Class,Office Supplies,Fasteners,Fasteners Model 774,6,24.28,0.0,145.68,63.19,East
649713,93810,2022-03-11,2022-03-17,Standard Class,Furniture,Chairs,Chairs Model 497,2,723.52,0.1,1302.34,342.8,East
358207,66155,2023-02-25,2023-03-03,Standard Class,Office Supplies,Envelopes,Envelopes Model 635,4,125.35,0.0,501.4,46.52,East
354085,40007,2023-05-17,2023-05-23,Standard Class,Office Supplies,Binders,Binders Model 470,2,34.92,0.0,69.84,23.73,East
175124,98740,2022-06-09,2022-06-10,First Class,Stationery,Markers,Markers Model 588,1,63.49,0.2,50.79,-1.27,West
379190,42742,2021-07-15,2021-07-20,Standard Class,Technology,Phones,Phones Model 530,10,1145.59,0.1,10310.31,2544.65,West
914504,24621,2021-05-01,2021-05-02,Second Class,Technology,Monitors,Monitors Model 870,1,1219.85,0.0,1219.85,370.86,West
550956,44438,2022-11-13,2022-11-15,Standard Class,Office Supplies,Binders,Binders Model 132,12,34.98,0.0,419.76,167.06,West
439121,30032,2023-08-23,2023-08-26,Standard Class,Technology,Laptops,Laptops Model 532,3,2173.66,0.1,5868.88,951.84,East
817999,30926,2021-04-04,2021-04-05,Standard Class,Office Supplies,Labels,Labels Model 979,1,142.63,0.05,135.5,14.38,West
703998,80381,2022-06-04,2022-06-09,First Class,Office Supplies,Paper,Paper Model 809,4,67.83,0.0,271.32,98.37,West
193946,80292,2023-02-20,2023-02-23,Standard Class,Furniture,Desks,Desks Model 313,9,1013.73,0.1,8211.21,1457.15,East
217996,37760,2023-03-20,2023-03-26,Standard Class,Stationery,Scissors,Scissors Model 909,6,18.7,0.0,112.2,18.5,West
804378,42493,2023-01-30,2023-02-01,Standard Class,Office Supplies,Envelopes,Envelopes Model 357,7,46.1,0.0,322.7,115.4,West
533672,59615,2021-03-26,2021-03-31,Standard Class,Office Supplies,Envelopes,Envelopes Model 718,5,73.62,0.15,312.88,-27.2,Central
544114,36062,2022-01-03,2022-01-06,Standard Class,Furniture,Chairs,Chairs Model 399,6,588.96,0.0,3533.76,493.76,Central
483010,54473,2021-12-14,2021-12-19,Standard Class,Office Supplies,Envelopes,Envelopes Model 284,8,34.13,0.2,218.43,50.73,West
465227,83000,2023-10-07,2023-10-10,Standard Class,Electronics,Speakers,Speakers Model 738,2,771.9,0.0,1543.8,373.82,South
299742,113399,2023-08-17,2023-08-19,First Class,Stationery,Staplers,Staplers Model 146,3,36.74,0.0,110.22,39.94,Central
436318,61173,2021-07-03,2021-07-06,Second Class,Electronics,Headphones,Headphones Model 938,2,526.82,0.0,1053.64,468.45,East
461260,95181,2023-12-23,2023-12-27,Standard Class,Stationery,Markers,Markers Model 384,18,45.48,0.1,736.78,6.45,Central
722725,82357,2021-10-18,2021-10-21,Same Day,Technology,Monitors,Monitors Model 538,11,815.65,0.0,8972.15,1363.09,West
787247,80644,2021-08-28,2021-08-31,Standard Class,Office Supplies,Labels,Labels Model 928,1,19.33,0.2,0.0,1.09,South
125382,17716,2021-04-01,2021-04-03,Second Class,Office Supplies,Binders,Binders Model 171,6,49.98,0.05,284.89,7.55,Central
907069,30032,2023-10-20,2023-10-27,Standard Class,Office Supplies,Fasteners,Fasteners Model 584,10,143.79,0.0,1437.9,588.83,East
419625,22833,2022-07-30,2022-08-05,Second Class,Office Supplies,Envelopes,Envelopes Model 435,1,41.55,0.0,41.55,17.99,Central
277477,87236,2023-01-09,2023-01-13,Second Class,Stationery,Scissors,Scissors Model 978,4,74.72,0.2,239.1,23.84,South
466704,41571,2022-08-03,2022-08-06,Standard Class,Electronics,Cables,Cables Model 448,10,741.81,0.2,5934.48,749.29,Central
746154,79822,2022-06-25,,Standard Class,Technology,Monitors,Monitors Model 202,1,2448.14,0.0,2448.14,1061.14,West
961493,44973,2022-10-04,2022-10-08,Standard Class,Office Supplies,Labels,Labels Model 623,6,52.47,0.1,283.34,54.01,Central
941792,81482,2021-12-04,2021-12-07,Standard Class,Office Supplies,Fasteners,Fasteners Model 663,2,87.35,0.0,174.7,22.25,Central
563690,31579,2023-10-04,2023-10-11,Standard Class,Technology,Accessories,Accessories Model 551,10,449.47,0.0,4494.7,1598.61,West
753453,20328,2021-11-06,,Standard Class,Furniture,Chairs,Chairs Model 120,15,361.31,0.15,4606.7,728.82,South
252901,19880,2023-06-21,2023-06-22,Standard Class,Office Supplies,Paper,Paper Model 188,11,96.18,0.1,952.18,353.64,West
561859,80284,2022-01-22,2022-01-24,First Class,Furniture,Storage,Storage Model 955,3,713.04,0.0,2139.12,432.04,East
147057,30926,2021-04-22,2021-04-24,Second Class,Office Supplies,Fasteners,Fasteners Model 966,9,95.57,0.2,688.1,-17.3,Central
957915,47930,2022-01-11,2022-01-12,Standard Class,Furniture,Storage,Storage Model 606,8,1040.73,0.0,8325.84,2943.77,South
344831,35203,2023-08-22,2023-08-25,Second Class,Technology,Phones,Phones Model 734,2,1424.72,0.05,2706.97,491.04,East
309385,54313,2021-12-01,2021-12-07,Standard Class,Office Supplies,Paper,Paper Model 730,8,86.55,0.1,623.16,-6.04,South
818651,10942,2023-08-15,2023-08-19,Standard Class,Technology,Phones,Phones Model 678,1,2260.63,0.0,2260.63,896.61,West
491979,17716,2021-08-26,2021-08-30,Standard Class,Electronics,Cables,Cables Model 293,4,187.82,0.05,713.72,299.3,East
263568,93227,2021-03-25,,First Class,Electronics,Chargers,Chargers Model 276,2,85.91,0.1,154.64,58.48,West
894541,70589,2023-01-01,,Standard Class,Office Supplies,Labels,Labels Model 406,1,68.99,0.0,68.99,23.82,Central
863873,58520,2023-09-21,2023-09-25,Standard Class,Stationery,Notebooks,Notebooks Model 814,1,19.82,0.0,19.82,3.02,East
994188,22280,2023-10-07,2023-10-08,Standard Class,Office Supplies,Fasteners,Fasteners Model 287,6,138.14,0.05,787.4,328.66,West
189982,74042,2021-10-31,2021-11-01,First Class,Office Supplies,Fasteners,Fasteners Model 142,2,98.24,0.2,157.18,40.72,East
217830,17944,2022-12-17,2022-12-18,Second Class,Technology,Monitors,Monitors Model 272,6,415.01,0.2,1992.05,235.83,South
875507,70217,2022-02-22,2022-03-01,Standard Class,Furniture,Storage,Storage Model 393,1,184.73,0.0,184.73,53.45,West
157187,28726,2022-08-05,2022-08-07,Second Class,Furniture,Chairs,Chairs Model 673,2,915.99,0.3,1282.39,-281.24,South
354854,30969,2021-12-11,2021-12-17,First Class,Furniture,Storage,Storage Model 324,4,613.13,0.0,2452.52,286.49,East
751168,83000,2023-11-08,2023-11-15,Second Class,Stationery,Markers,Markers Model 555,7,61.31,0.1,386.25,137.55,South
254850,62296,2022-07-13,2022-07-18,Second Class,Furniture,Chairs,Chairs Model 415,2,628.3,0.5,628.3,-165.51,East
972881,20322,2022-03-11,2022-03-16,Standard Class,Stationery,Pens,Pens Model 373,5,71.34,0.0,356.7,89.7,East
959972,96673,2021-01-09,2021-01-14,Standard Class,Stationery,Staplers,Staplers Model 890,9,20.66,0.05,176.64,0.01,South
401659,23434,2022-01-05,2022-01-09,Standard Class,Office Supplies,Envelopes,Envelopes Model 373,5,105.97,0.3,370.9,27.2,South
114400,82357,2021-06-07,2021-06-09,First Class,Furniture,Bookcases,Bookcases Model 179,2,703.04,0.0,1406.08,485.89,West
459946,93886,2023-10-18,2023-10-24,First Class,Electronics,Headphones,Headphones Model 887,1,785.14,0.05,745.88,209.57,East
827497,64987,2021-07-13,2021-07-16,First Class,Office Supplies,Fasteners,Fasteners Model 608,9,32.92,0.15,251.84,-1.87,East
943349,62772,2021-02-23,2021-02-26,Standard Class,Technology,Accessories,Accessories Model 272,1,303.97,0.0,303.97,115.79,East
216683,17331,2021-09-07,2021-09-11,Second Class,Technology,Accessories,Accessories Model 324,9,654.58,0.0,5891.22,438.96,East
419939,38746,2023-02-05,2023-02-10,Standard Class,Furniture,Storage,Storage Model 375,4,583.4,0.1,2100.24,-87.29,East
571923,54587,2021-08-06,2021-08-13,Standard Class,Stationery,Markers,Markers Model 453,11,58.88,0.1,582.91,62.6,East
594078,50857,2022-10-25,2022-10-27,First Class,Stationery,Markers,Markers Model 538,7,61.26,0.15,364.5,100.3,Central
123853,87236,2021-03-01,2021-03-02,Second Class,Office Supplies,Binders,Binders Model 899,20,67.61,0.1,1216.98,383.28,West
447997,36071,2023-08-01,2023-08-08,First Class,Furniture,Desks,Desks Model 443,2,258.16,0.0,516.32,61.21,South
319162,85674,2023-09-10,2023-09-14,Standard Class,Electronics,Cables,Cables Model 915,7,57.05,0.0,399.35,154.61,East
875959,42742,2022-07-06,2022-07-11,Standard Class,Electronics,Cameras,Cameras Model 301,3,353.67,0.0,1061.01,119.91,Central
664139,42325,2021-01-12,2021-01-15,Standard Class,Furniture,Bookcases,Bookcases Model 613,3,162.0,0.05,461.7,84.49,West
322167,60019,2021-03-31,2021-04-06,Standard Class,Electronics,Cables,Cables Model 943,5,568.76,0.0,2843.8,954.03,East
313701,89840,2023-07-17,2023-07-20,Second Class,Technology,Monitors,Monitors Model 498,9,1841.56,0.2,13259.23,1033.33,West
672967,11504,2021-09-22,2021-09-24,Second Class,Office Supplies,Binders,Binders Model 686,17,135.63,0.05,2190.42,887.14,West
648684,93320,2021-04-10,2021-04-17,First Class,Stationery,Staplers,Staplers Model 361,7,48.09,0.0,336.63,-77.84,West
886804,32431,2022-08-03,2022-08-06,First Class,Stationery,Markers,Markers Model 559,3,66.82,0.05,190.44,52.96,Central
371222,88907,2021-04-24,2021-04-30,First Class,Office Supplies,Labels,Labels Model 683,3,36.26,0.05,103.34,7.49,South
675458,41195,2021-05-25,2021-05-30,First Class,Technology,Phones,Phones Model 879,6,2124.39,0.05,12109.02,1609.76,West
606489,98039,2023-02-21,2023-02-22,Standard Class,Office Supplies,Fasteners,Fasteners Model 111,2,92.91,0.2,148.66,31.46,East
753306,38893,2023-03-28,2023-03-31,Standard Class,Electronics,Headphones,Headphones Model 269,1,673.43,0.0,673.43,113.28,East
865380,95909,2021-12-31,2022-01-02,Second Class,Technology,Accessories,Accessories Model 467,2,1976.88,0.05,3756.07,143.96,West
248213,89818,2023-03-28,2023-03-29,First Class,Electronics,Headphones,Headphones Model 995,2,477.68,0.15,812.06,-47.09,South
